Filename,Original Contigs,After Filtering,After CD-HIT,GC %,Avg Length,Status
GCA_002504765.1_ASM250476v1_genomic.fna,28,27,27,38.00,78418.8,KEPT
GCA_002504985.1_ASM250498v1_genomic.fna,15,15,15,55.82,78593.7,KEPT
GCA_002505035.1_ASM250503v1_genomic.fna,59,58,58,59.55,13112.6,KEPT
GCA_002504995.1_ASM250499v1_genomic.fna,151,104,104,41.17,11964.4,KEPT
GCA_002505075.1_ASM250507v1_genomic.fna,34,34,34,33.59,23103.5,KEPT
GCA_002505065.1_ASM250506v1_genomic.fna,126,119,119,36.85,12601.7,KEPT
GCA_002504965.1_ASM250496v1_genomic.fna,36,30,30,37.10,60248.4,KEPT
GCA_002505115.1_ASM250511v1_genomic.fna,38,38,38,34.41,21855.7,KEPT
GCA_002505105.1_ASM250510v1_genomic.fna,99,99,99,46.67,16182.6,KEPT
GCA_002505145.1_ASM250514v1_genomic.fna,47,47,47,46.08,18465.0,KEPT
GCA_002505155.1_ASM250515v1_genomic.fna,158,111,111,59.40,13612.6,KEPT
GCA_002505185.1_ASM250518v1_genomic.fna,145,141,141,36.96,10571.4,KEPT
GCA_002505025.1_ASM250502v1_genomic.fna,97,97,97,59.49,25583.4,KEPT
GCA_002505265.1_ASM250526v1_genomic.fna,101,86,86,49.94,8696.8,KEPT
GCA_002505195.1_ASM250519v1_genomic.fna,69,69,69,37.33,23336.9,KEPT
GCA_002505245.1_ASM250524v1_genomic.fna,16,16,16,54.87,73481.5,KEPT
GCA_002505305.1_ASM250530v1_genomic.fna,58,46,46,31.17,14519.5,KEPT
GCA_002505325.1_ASM250532v1_genomic.fna,128,103,103,53.34,10369.2,KEPT
GCA_002505275.1_ASM250527v1_genomic.fna,22,21,21,54.73,58381.4,KEPT
GCA_002505345.1_ASM250534v1_genomic.fna,16,16,16,55.21,83803.4,KEPT
GCA_002505385.1_ASM250538v1_genomic.fna,72,68,68,57.17,18611.5,KEPT
GCA_002505355.1_ASM250535v1_genomic.fna,141,120,120,44.32,12742.7,KEPT
GCA_002505445.1_ASM250544v1_genomic.fna,49,46,46,47.20,27735.9,KEPT
GCA_002505415.1_ASM250541v1_genomic.fna,140,116,116,45.96,15440.0,KEPT
GCA_002505225.1_ASM250522v1_genomic.fna,18,16,16,59.51,136997.3,KEPT
GCA_002505455.1_ASM250545v1_genomic.fna,68,62,62,49.46,22618.4,KEPT
GCA_002505405.1_ASM250540v1_genomic.fna,50,50,50,50.02,38732.8,KEPT
GCA_002505495.1_ASM250549v1_genomic.fna,121,80,80,55.10,16944.5,KEPT
GCA_002505525.1_ASM250552v1_genomic.fna,85,85,85,36.65,15405.6,KEPT
GCA_002505585.1_ASM250558v1_genomic.fna,21,21,21,32.98,36498.0,KEPT
GCA_002505565.1_ASM250556v1_genomic.fna,83,82,82,37.11,18246.6,KEPT
GCA_002505615.1_ASM250561v1_genomic.fna,65,64,64,47.17,20613.8,KEPT
GCA_002505535.1_ASM250553v1_genomic.fna,31,30,30,37.98,68406.4,KEPT
GCA_002505655.1_ASM250565v1_genomic.fna,6,6,6,0.00,0.0,DELETED (too few contigs)
GCA_002505605.1_ASM250560v1_genomic.fna,36,36,36,34.15,59898.3,KEPT
GCA_002505685.1_ASM250568v1_genomic.fna,161,145,145,48.02,9820.7,KEPT
GCA_002505695.1_ASM250569v1_genomic.fna,26,26,26,49.57,48894.6,KEPT
GCA_002505735.1_ASM250573v1_genomic.fna,83,82,82,55.09,10222.5,KEPT
GCA_002505725.1_ASM250572v1_genomic.fna,147,102,102,38.41,16556.2,KEPT
GCA_002505775.1_ASM250577v1_genomic.fna,28,27,27,47.30,49943.4,KEPT
GCA_002505645.1_ASM250564v1_genomic.fna,219,194,194,33.19,13887.1,KEPT
GCA_002505825.1_ASM250582v1_genomic.fna,109,92,92,40.66,16227.2,KEPT
GCA_002505805.1_ASM250580v1_genomic.fna,244,243,243,52.92,8918.2,KEPT
GCA_002505765.1_ASM250576v1_genomic.fna,72,72,72,33.83,31580.6,KEPT
GCA_002505845.1_ASM250584v1_genomic.fna,34,32,32,36.70,24285.4,KEPT
GCA_002505485.1_ASM250548v1_genomic.fna,137,137,137,40.13,27854.4,KEPT
GCA_002505855.1_ASM250585v1_genomic.fna,64,59,59,51.14,22079.5,KEPT
GCA_002505885.1_ASM250588v1_genomic.fna,153,94,94,43.24,14317.8,KEPT
GCA_002505945.1_ASM250594v1_genomic.fna,86,55,55,36.93,13901.8,KEPT
GCA_002505935.1_ASM250593v1_genomic.fna,196,157,157,46.27,9000.9,KEPT
GCA_002505985.1_ASM250598v1_genomic.fna,56,35,35,59.84,29925.7,KEPT
GCA_002506005.1_ASM250600v1_genomic.fna,111,99,99,48.21,10184.2,KEPT
GCA_002506025.1_ASM250602v1_genomic.fna,160,98,98,43.29,9714.2,KEPT
GCA_002506065.1_ASM250606v1_genomic.fna,142,90,90,50.40,9131.4,KEPT
GCA_002505895.1_ASM250589v1_genomic.fna,30,29,29,38.00,74338.0,KEPT
GCA_002505925.1_ASM250592v1_genomic.fna,17,17,17,38.08,121434.5,KEPT
GCA_002506015.1_ASM250601v1_genomic.fna,224,221,221,50.10,10667.0,KEPT
GCA_002506085.1_ASM250608v1_genomic.fna,28,27,27,47.80,66856.3,KEPT
GCA_002506165.1_ASM250616v1_genomic.fna,27,27,27,32.87,28478.6,KEPT
GCA_002506175.1_ASM250617v1_genomic.fna,92,92,92,51.08,13382.2,KEPT
GCA_002506185.1_ASM250618v1_genomic.fna,104,90,90,51.13,13965.9,KEPT
GCA_002506105.1_ASM250610v1_genomic.fna,67,67,67,53.29,33353.7,KEPT
GCA_002506145.1_ASM250614v1_genomic.fna,91,91,91,55.95,23822.3,KEPT
GCA_002506255.1_ASM250625v1_genomic.fna,93,68,68,52.19,9179.3,KEPT
GCA_002506275.1_ASM250627v1_genomic.fna,48,48,48,48.70,24329.1,KEPT
GCA_002506245.1_ASM250624v1_genomic.fna,119,119,119,46.41,14182.8,KEPT
GCA_002506225.1_ASM250622v1_genomic.fna,77,77,77,37.16,21276.5,KEPT
GCA_002506095.1_ASM250609v1_genomic.fna,29,29,29,40.40,88907.7,KEPT
GCA_002506325.1_ASM250632v1_genomic.fna,21,20,20,54.89,58848.9,KEPT
GCA_002506305.1_ASM250630v1_genomic.fna,50,47,47,40.37,31458.3,KEPT
GCA_002506365.1_ASM250636v1_genomic.fna,48,48,48,25.56,28937.1,KEPT
GCA_002506405.1_ASM250640v1_genomic.fna,93,81,81,48.83,13565.9,KEPT
GCA_002506385.1_ASM250638v1_genomic.fna,149,115,115,47.93,12919.2,KEPT
GCA_002506335.1_ASM250633v1_genomic.fna,122,110,110,51.21,20671.5,KEPT
GCA_002506425.1_ASM250642v1_genomic.fna,93,93,93,57.92,16441.1,KEPT
GCA_002506495.1_ASM250649v1_genomic.fna,97,85,85,48.78,11702.1,KEPT
GCA_002506485.1_ASM250648v1_genomic.fna,91,83,83,42.83,12627.5,KEPT
GCA_002506515.1_ASM250651v1_genomic.fna,87,87,87,42.14,21331.6,KEPT
GCA_002506565.1_ASM250656v1_genomic.fna,51,48,48,54.85,22486.7,KEPT
GCA_002506535.1_ASM250653v1_genomic.fna,25,25,25,58.83,93695.2,KEPT
GCA_002506455.1_ASM250645v1_genomic.fna,64,64,64,40.14,47384.0,KEPT
GCA_002506605.1_ASM250660v1_genomic.fna,72,70,70,36.63,12079.8,KEPT
GCA_002506595.1_ASM250659v1_genomic.fna,82,81,81,29.46,18024.8,KEPT
GCA_002506645.1_ASM250664v1_genomic.fna,124,107,107,48.86,12370.7,KEPT
GCA_002506675.1_ASM250667v1_genomic.fna,69,60,60,45.14,18058.7,KEPT
GCA_002506665.1_ASM250666v1_genomic.fna,89,81,81,40.88,16707.0,KEPT
GCA_002506725.1_ASM250672v1_genomic.fna,149,106,106,44.24,10441.0,KEPT
GCA_002506415.1_ASM250641v1_genomic.fna,130,130,130,41.67,29536.0,KEPT
GCA_002506705.1_ASM250670v1_genomic.fna,88,77,77,44.85,13851.4,KEPT
GCA_002506755.1_ASM250675v1_genomic.fna,23,21,21,46.89,58480.1,KEPT
GCA_002506745.1_ASM250674v1_genomic.fna,121,121,121,42.95,13897.6,KEPT
GCA_002506825.1_ASM250682v1_genomic.fna,31,27,27,46.59,47121.0,KEPT
GCA_002506585.1_ASM250658v1_genomic.fna,16,16,16,61.84,170068.1,KEPT
GCA_002506865.1_ASM250686v1_genomic.fna,58,52,52,54.68,19831.0,KEPT
GCA_002506785.1_ASM250678v1_genomic.fna,85,85,85,55.74,29168.6,KEPT
GCA_002506795.1_ASM250679v1_genomic.fna,28,27,27,38.18,73298.4,KEPT
GCA_002506875.1_ASM250687v1_genomic.fna,137,124,124,48.27,14001.1,KEPT
GCA_002506905.1_ASM250690v1_genomic.fna,14,14,14,51.36,101273.4,KEPT
GCA_002506955.1_ASM250695v1_genomic.fna,169,169,169,46.30,8467.3,KEPT
GCA_002506945.1_ASM250694v1_genomic.fna,157,157,157,46.02,11058.5,KEPT
GCA_002506985.1_ASM250698v1_genomic.fna,148,148,148,59.07,10132.9,KEPT
GCA_002506995.1_ASM250699v1_genomic.fna,8,8,8,0.00,0.0,DELETED (too few contigs)
GCA_002507035.1_ASM250703v1_genomic.fna,191,109,109,51.29,12893.1,KEPT
GCA_002506845.1_ASM250684v1_genomic.fna,54,54,54,40.07,57609.2,KEPT
GCA_002507085.1_ASM250708v1_genomic.fna,67,67,67,53.07,13271.1,KEPT
GCA_002507025.1_ASM250702v1_genomic.fna,24,24,24,37.99,89052.9,KEPT
GCA_002507125.1_ASM250712v1_genomic.fna,124,121,121,58.78,9075.1,KEPT
GCA_002507145.1_ASM250714v1_genomic.fna,21,19,19,48.48,53715.1,KEPT
GCA_002507165.1_ASM250716v1_genomic.fna,163,108,108,59.05,10909.5,KEPT
GCA_002507095.1_ASM250709v1_genomic.fna,97,97,97,39.81,21939.3,KEPT
GCA_002507175.1_ASM250717v1_genomic.fna,21,21,21,49.59,68423.8,KEPT
GCA_002507225.1_ASM250722v1_genomic.fna,192,87,87,42.84,6731.2,KEPT
GCA_002506915.1_ASM250691v1_genomic.fna,25,25,25,40.23,119573.6,KEPT
GCA_002507265.1_ASM250726v1_genomic.fna,180,122,122,51.79,13147.0,KEPT
GCA_002507245.1_ASM250724v1_genomic.fna,85,85,85,40.73,18600.2,KEPT
GCA_002507205.1_ASM250720v1_genomic.fna,83,83,83,42.28,28031.1,KEPT
GCA_002507305.1_ASM250730v1_genomic.fna,109,99,99,45.11,13084.9,KEPT
GCA_002507275.1_ASM250727v1_genomic.fna,70,59,59,44.31,23610.4,KEPT
GCA_002507065.1_ASM250706v1_genomic.fna,160,160,160,41.68,23004.3,KEPT
GCA_002507385.1_ASM250738v1_genomic.fna,88,85,85,54.32,12729.7,KEPT
GCA_002507345.1_ASM250734v1_genomic.fna,69,62,62,48.91,20923.7,KEPT
GCA_002507395.1_ASM250739v1_genomic.fna,10,10,10,58.57,116492.1,KEPT
GCA_002507365.1_ASM250736v1_genomic.fna,111,111,111,46.38,16292.8,KEPT
GCA_002507425.1_ASM250742v1_genomic.fna,130,102,102,41.39,14848.0,KEPT
GCA_002508305.1_ASM250830v1_genomic.fna,49,47,47,31.46,17478.0,KEPT
GCA_002507555.1_ASM250755v1_genomic.fna,106,106,106,46.55,15102.0,KEPT
GCA_002508315.1_ASM250831v1_genomic.fna,50,50,50,53.45,26239.5,KEPT
GCA_002508325.1_ASM250832v1_genomic.fna,97,96,96,37.11,16860.1,KEPT
GCA_002508335.1_ASM250833v1_genomic.fna,145,135,135,36.88,11888.0,KEPT
GCA_002508395.1_ASM250839v1_genomic.fna,115,87,87,30.40,12728.2,KEPT
GCA_002507545.1_ASM250754v1_genomic.fna,50,50,50,44.31,45493.1,KEPT
GCA_002508435.1_ASM250843v1_genomic.fna,135,117,117,48.56,7890.1,KEPT
GCA_002508385.1_ASM250838v1_genomic.fna,169,169,169,42.79,12114.3,KEPT
GCA_002508495.1_ASM250849v1_genomic.fna,135,135,135,55.69,14330.7,KEPT
GCA_002508425.1_ASM250842v1_genomic.fna,182,182,182,41.06,13549.4,KEPT
GCA_002508545.1_ASM250854v1_genomic.fna,68,68,68,62.68,34710.3,KEPT
GCA_002508475.1_ASM250847v1_genomic.fna,49,49,49,40.21,63020.9,KEPT
GCA_002508585.1_ASM250858v1_genomic.fna,144,89,89,59.74,15255.9,KEPT
GCA_002508555.1_ASM250855v1_genomic.fna,55,40,40,60.43,41484.0,KEPT
GCA_002508505.1_ASM250850v1_genomic.fna,62,60,60,40.00,50467.4,KEPT
GCA_002508595.1_ASM250859v1_genomic.fna,142,141,141,57.75,10501.9,KEPT
GCA_002508465.1_ASM250846v1_genomic.fna,293,292,292,39.01,14583.3,KEPT
GCA_002508625.1_ASM250862v1_genomic.fna,9,9,9,0.00,0.0,DELETED (too few contigs)
GCA_002508635.1_ASM250863v1_genomic.fna,201,144,144,43.84,10945.3,KEPT
GCA_002508675.1_ASM250867v1_genomic.fna,98,78,78,59.55,30655.0,KEPT
GCA_002508725.1_ASM250872v1_genomic.fna,82,71,71,59.62,34764.8,KEPT
GCA_002508665.1_ASM250866v1_genomic.fna,41,40,40,60.17,67138.6,KEPT
GCA_002508705.1_ASM250870v1_genomic.fna,36,36,36,60.06,77827.1,KEPT
GCA_002508745.1_ASM250874v1_genomic.fna,73,64,64,59.56,38537.8,KEPT
GCA_002508765.1_ASM250876v1_genomic.fna,90,79,79,59.73,32958.2,KEPT
GCA_002508775.1_ASM250877v1_genomic.fna,113,100,100,59.96,24693.2,KEPT
GCA_002508825.1_ASM250882v1_genomic.fna,75,66,66,26.93,24067.9,KEPT
GCA_002508855.1_ASM250885v1_genomic.fna,81,66,66,26.80,21845.5,KEPT
GCA_002508845.1_ASM250884v1_genomic.fna,37,37,37,27.08,46042.2,KEPT
GCA_002508805.1_ASM250880v1_genomic.fna,81,75,75,59.75,33671.0,KEPT
GCA_002508885.1_ASM250888v1_genomic.fna,101,87,87,26.68,18536.2,KEPT
GCA_002508905.1_ASM250890v1_genomic.fna,55,51,51,27.11,30491.2,KEPT
GCA_002508935.1_ASM250893v1_genomic.fna,50,43,43,27.12,34368.2,KEPT
GCA_002508925.1_ASM250892v1_genomic.fna,56,50,50,26.96,29343.6,KEPT
GCA_002508985.1_ASM250898v1_genomic.fna,220,169,169,31.16,8438.5,KEPT
GCA_002508965.1_ASM250896v1_genomic.fna,97,85,85,33.54,23272.2,KEPT
GCA_002509065.1_ASM250906v1_genomic.fna,134,76,76,35.64,12210.8,KEPT
GCA_002509085.1_ASM250908v1_genomic.fna,171,77,77,35.92,10386.7,KEPT
GCA_002509005.1_ASM250900v1_genomic.fna,110,85,85,35.50,21606.5,KEPT
GCA_002509095.1_ASM250909v1_genomic.fna,43,43,43,29.94,26919.1,KEPT
GCA_002509045.1_ASM250904v1_genomic.fna,28,25,25,37.07,71606.7,KEPT
GCA_002509125.1_ASM250912v1_genomic.fna,191,187,187,32.21,8069.2,KEPT
GCA_002509165.1_ASM250916v1_genomic.fna,112,74,74,63.83,10976.6,KEPT
GCA_002509195.1_ASM250919v1_genomic.fna,100,86,86,42.69,10813.1,KEPT
GCA_002509015.1_ASM250901v1_genomic.fna,89,88,88,32.69,26050.3,KEPT
GCA_002509225.1_ASM250922v1_genomic.fna,53,44,44,36.87,20910.3,KEPT
GCA_002509145.1_ASM250914v1_genomic.fna,128,123,123,45.78,14745.1,KEPT
GCA_002509175.1_ASM250917v1_genomic.fna,111,73,73,43.11,21346.1,KEPT
GCA_002509245.1_ASM250924v1_genomic.fna,124,93,93,43.26,14378.7,KEPT
GCA_002509265.1_ASM250926v1_genomic.fna,123,114,114,36.95,13277.6,KEPT
GCA_002509255.1_ASM250925v1_genomic.fna,68,68,68,37.29,23536.9,KEPT
GCA_002509305.1_ASM250930v1_genomic.fna,54,54,54,42.66,31334.8,KEPT
GCA_002509325.1_ASM250932v1_genomic.fna,245,209,209,40.60,12377.8,KEPT
GCA_002509385.1_ASM250938v1_genomic.fna,93,92,92,51.66,19573.0,KEPT
GCA_002509405.1_ASM250940v1_genomic.fna,35,35,35,54.87,33780.9,KEPT
GCA_002509415.1_ASM250941v1_genomic.fna,42,37,37,54.47,28313.6,KEPT
GCA_002509345.1_ASM250934v1_genomic.fna,57,57,57,47.32,39536.0,KEPT
GCA_002509425.1_ASM250942v1_genomic.fna,60,53,53,54.39,20799.9,KEPT
GCA_002509465.1_ASM250946v1_genomic.fna,69,68,68,56.14,14201.4,KEPT
GCA_002509485.1_ASM250948v1_genomic.fna,152,151,151,54.13,10976.1,KEPT
GCA_002509335.1_ASM250933v1_genomic.fna,107,93,93,39.33,30638.5,KEPT
GCA_002509495.1_ASM250949v1_genomic.fna,131,131,131,56.28,16776.8,KEPT
GCA_002509505.1_ASM250950v1_genomic.fna,170,170,170,53.38,14404.6,KEPT
GCA_002509605.1_ASM250960v1_genomic.fna,105,104,104,29.12,14076.4,KEPT
GCA_002509545.1_ASM250954v1_genomic.fna,101,93,93,60.09,27212.2,KEPT
GCA_002509625.1_ASM250962v1_genomic.fna,167,100,100,26.42,10155.2,KEPT
GCA_002509565.1_ASM250956v1_genomic.fna,84,76,76,60.09,33877.4,KEPT
GCA_002509575.1_ASM250957v1_genomic.fna,194,152,152,59.30,15997.9,KEPT
GCA_002509645.1_ASM250964v1_genomic.fna,75,67,67,26.69,21819.8,KEPT
GCA_002509705.1_ASM250970v1_genomic.fna,149,149,149,37.10,9996.9,KEPT
GCA_002509655.1_ASM250965v1_genomic.fna,48,43,43,27.16,37749.7,KEPT
GCA_002509725.1_ASM250972v1_genomic.fna,152,152,152,33.08,9384.8,KEPT
GCA_002727105.1_ASM272710v1_genomic.fna,1164,844,844,65.70,3658.1,KEPT
GCA_002509665.1_ASM250966v1_genomic.fna,315,306,306,32.82,9501.9,KEPT
GCA_002761295.1_ASM276129v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002509745.1_ASM250974v1_genomic.fna,197,195,195,32.58,11522.2,KEPT
GCA_002762655.1_ASM276265v1_genomic.fna,203,201,201,32.49,6409.6,KEPT
GCA_002762665.1_ASM276266v1_genomic.fna,39,37,37,31.15,12572.8,KEPT
GCA_002762695.1_ASM276269v1_genomic.fna,489,449,449,56.59,2458.0,KEPT
GCA_002762735.1_ASM276273v1_genomic.fna,59,59,59,29.93,10750.6,KEPT
GCA_002762745.1_ASM276274v1_genomic.fna,348,312,312,46.65,2204.4,KEPT
GCA_002762765.1_ASM276276v1_genomic.fna,245,217,217,44.85,2505.7,KEPT
GCA_002762785.1_ASM276278v1_genomic.fna,6,6,6,0.00,0.0,DELETED (too few contigs)
GCA_002762705.1_ASM276270v1_genomic.fna,143,143,143,42.45,12872.8,KEPT
GCA_002762835.1_ASM276283v1_genomic.fna,39,39,39,33.83,15064.3,KEPT
GCA_002762845.1_ASM276284v1_genomic.fna,82,82,82,35.92,10479.7,KEPT
GCA_002762795.1_ASM276279v1_genomic.fna,19,19,19,36.80,71134.6,KEPT
GCA_002762855.1_ASM276285v1_genomic.fna,227,221,221,33.18,5827.7,KEPT
GCA_002762915.1_ASM276291v1_genomic.fna,66,66,66,31.64,11724.7,KEPT
GCA_002762865.1_ASM276286v1_genomic.fna,53,53,53,33.20,19858.8,KEPT
GCA_002762955.1_ASM276295v1_genomic.fna,337,322,322,46.84,2658.0,KEPT
GCA_002762925.1_ASM276292v1_genomic.fna,84,83,83,29.90,10148.0,KEPT
GCA_002762965.1_ASM276296v1_genomic.fna,555,519,519,33.16,2211.6,KEPT
GCA_002762975.1_ASM276297v1_genomic.fna,87,87,87,37.19,12998.8,KEPT
GCA_002763025.1_ASM276302v1_genomic.fna,84,84,84,32.03,9235.7,KEPT
GCA_002763035.1_ASM276303v1_genomic.fna,182,179,179,34.60,4716.7,KEPT
GCA_002763075.1_ASM276307v1_genomic.fna,21,21,21,34.43,43523.9,KEPT
GCA_002762985.1_ASM276298v1_genomic.fna,36,36,36,44.39,42086.9,KEPT
GCA_002763105.1_ASM276310v1_genomic.fna,142,136,136,31.29,6073.0,KEPT
GCA_002763085.1_ASM276308v1_genomic.fna,112,112,112,32.24,10305.2,KEPT
GCA_002763115.1_ASM276311v1_genomic.fna,16,16,16,31.20,39728.7,KEPT
GCA_002763155.1_ASM276315v1_genomic.fna,56,56,56,30.19,11618.7,KEPT
GCA_002763195.1_ASM276319v1_genomic.fna,450,166,166,32.60,1910.3,KEPT
GCA_002763205.1_ASM276320v1_genomic.fna,52,52,52,59.81,13695.8,KEPT
GCA_002763165.1_ASM276316v1_genomic.fna,65,65,65,31.27,15053.4,KEPT
GCA_002763255.1_ASM276325v1_genomic.fna,66,66,66,59.63,11827.0,KEPT
GCA_002763225.1_ASM276322v1_genomic.fna,65,65,65,30.81,16076.2,KEPT
GCA_002763275.1_ASM276327v1_genomic.fna,57,57,57,54.49,11556.4,KEPT
GCA_002727095.1_ASM272709v1_genomic.fna,232,203,203,66.08,18918.9,KEPT
GCA_002763285.1_ASM276328v1_genomic.fna,152,145,145,29.76,3864.1,KEPT
GCA_002763345.1_ASM276334v1_genomic.fna,84,79,79,58.95,9615.2,KEPT
GCA_002763265.1_ASM276326v1_genomic.fna,11,11,11,42.84,91459.2,KEPT
GCA_002778425.1_ASM277842v1_genomic.fna,190,165,165,58.31,4637.2,KEPT
GCA_002778895.1_ASM277889v1_genomic.fna,110,92,92,32.03,5001.1,KEPT
GCA_002763335.1_ASM276333v1_genomic.fna,231,225,225,46.61,5357.3,KEPT
GCA_002779005.1_ASM277900v1_genomic.fna,78,76,76,50.92,8002.8,KEPT
GCA_002778915.1_ASM277891v1_genomic.fna,107,106,106,49.22,9852.3,KEPT
GCA_002727125.1_ASM272712v1_genomic.fna,158,145,145,65.89,24618.6,KEPT
GCA_002779065.1_ASM277906v1_genomic.fna,60,60,60,34.25,15678.2,KEPT
GCA_002779075.1_ASM277907v1_genomic.fna,55,54,54,29.70,13771.3,KEPT
GCA_002778455.1_ASM277845v1_genomic.fna,20,20,20,45.13,57315.2,KEPT
GCA_002779235.1_ASM277923v1_genomic.fna,84,84,84,44.23,10989.5,KEPT
GCA_002779685.1_ASM277968v1_genomic.fna,352,342,342,49.26,2767.9,KEPT
GCA_002779595.1_ASM277959v1_genomic.fna,122,119,119,37.43,6730.6,KEPT
GCA_002779555.1_ASM277955v1_genomic.fna,269,255,255,47.26,5404.5,KEPT
GCA_002780285.1_ASM278028v1_genomic.fna,37,37,37,35.22,15311.0,KEPT
GCA_002780105.1_ASM278010v1_genomic.fna,83,83,83,32.91,10359.6,KEPT
GCA_002779795.1_ASM277979v1_genomic.fna,23,23,23,37.31,34055.4,KEPT
GCA_002780965.1_ASM278096v1_genomic.fna,42,41,41,31.22,11154.0,KEPT
GCA_002780595.1_ASM278059v1_genomic.fna,65,65,65,31.22,7979.6,KEPT
GCA_002781385.1_ASM278138v1_genomic.fna,482,436,436,37.89,3081.4,KEPT
GCA_002781145.1_ASM278114v1_genomic.fna,151,146,146,37.31,5736.5,KEPT
GCA_002782745.1_ASM278274v1_genomic.fna,256,230,230,41.29,2700.9,KEPT
GCA_002781805.1_ASM278180v1_genomic.fna,110,100,100,36.60,9567.5,KEPT
GCA_002783425.1_ASM278342v1_genomic.fna,577,539,539,33.23,1900.6,KEPT
GCA_002781865.1_ASM278186v1_genomic.fna,85,85,85,37.09,10032.8,KEPT
GCA_002783805.1_ASM278380v1_genomic.fna,181,174,174,37.96,1751.5,KEPT
GCA_002783225.1_ASM278322v1_genomic.fna,48,47,47,31.17,9587.9,KEPT
GCA_002783785.1_ASM278378v1_genomic.fna,64,64,64,31.18,7788.7,KEPT
GCA_002784405.1_ASM278440v1_genomic.fna,384,370,370,46.94,2425.6,KEPT
GCA_002782805.1_ASM278280v1_genomic.fna,63,63,63,37.19,13076.3,KEPT
GCA_002783845.1_ASM278384v1_genomic.fna,100,97,97,32.40,10168.4,KEPT
GCA_002784265.1_ASM278426v1_genomic.fna,91,91,91,37.26,9909.2,KEPT
GCA_002785105.1_ASM278510v1_genomic.fna,73,73,73,31.31,6907.7,KEPT
GCA_002785255.1_ASM278525v1_genomic.fna,163,150,150,59.54,4819.0,KEPT
GCA_002784645.1_ASM278464v1_genomic.fna,36,34,34,35.02,23146.7,KEPT
GCA_002787055.1_ASM278705v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002788215.1_ASM278821v1_genomic.fna,1,1,1,0.00,0.0,DELETED (too few contigs)
GCA_002785565.1_ASM278556v1_genomic.fna,84,81,81,54.43,9045.5,KEPT
GCA_002788575.1_ASM278857v1_genomic.fna,62,59,59,29.38,6794.6,KEPT
