Filename,Original Contigs,After Filtering,GC Content (%),Avg Length,Status
NZ_JSAH01000009.1.fna,1,1,37.22,4199.0,KEPT
NZ_CP040877.1.fna,1,1,34.35,154417.0,KEPT
NZ_KT223776.1.fna,1,1,31.68,7548.0,KEPT
NZ_CP092426.2.fna,1,1,65.13,15922.0,KEPT
NZ_CP034886.1.fna,1,1,25.41,7711.0,KEPT
NZ_CP076577.1.fna,1,1,50.88,92649.0,KEPT
NZ_CP033956.1.fna,1,1,53.33,133772.0,KEPT
NZ_CP028791.1.fna,1,1,46.85,288222.0,KEPT
NZ_CP144246.1.fna,1,1,37.24,2742.0,KEPT
NZ_CP085703.1.fna,1,1,51.40,4062.0,KEPT
NZ_JAHSUB010000041.1.fna,1,1,48.50,18049.0,KEPT
NZ_CP023367.1.fna,1,1,48.69,111523.0,KEPT
NZ_CP015793.1.fna,1,1,23.58,45035.0,KEPT
NZ_CP013804.1.fna,1,1,38.92,181038.0,KEPT
NZ_PHQW02000016.1.fna,1,1,31.80,88296.0,KEPT
NZ_JAXRKQ010000003.1.fna,1,1,50.84,139205.0,KEPT
NZ_OQ821175.1.fna,1,1,53.41,82438.0,KEPT
NZ_NBOO01000042.1.fna,1,1,45.26,1266.0,KEPT
NZ_KX029331.1.fna,1,1,52.17,156569.0,KEPT
NZ_MW245022.1.fna,1,1,52.07,45103.0,KEPT
NZ_RRFP01000086.1.fna,1,1,50.91,1098.0,KEPT
NZ_RRHS01000163.1.fna,1,1,54.84,2471.0,KEPT
NZ_CP023296.1.fna,1,1,57.53,35264.0,KEPT
NZ_CP075001.1.fna,1,1,57.89,5393.0,KEPT
NZ_JABRWM010000002.1.fna,1,1,57.86,342373.0,KEPT
NZ_CP165856.1.fna,1,1,35.07,2840.0,KEPT
NZ_CP074919.1.fna,1,1,54.11,2297.0,KEPT
NZ_CP143768.1.fna,1,1,48.07,362963.0,KEPT
NZ_JAQFLT010000193.1.fna,1,1,54.03,1018.0,KEPT
NZ_JACGYO010000005.1.fna,1,1,33.39,258611.0,KEPT
NZ_SIQQ01000004.1.fna,1,1,60.94,528346.0,KEPT
NC_012916.1.fna,1,1,50.39,2699.0,KEPT
NZ_JBDYEE010000102.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP082009.1.fna,1,1,51.14,5596.0,KEPT
NZ_KX712121.1.fna,1,1,32.31,7209.0,KEPT
NG_048768.1.fna,1,1,63.03,1328.0,KEPT
NZ_CP104961.1.fna,1,1,51.92,83074.0,KEPT
NZ_CP034877.1.fna,1,1,26.27,7707.0,KEPT
NZ_PTTH01000071.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_POWG01000087.1.fna,1,1,61.85,6040.0,KEPT
NZ_CP132704.1.fna,1,1,52.45,122441.0,KEPT
NZ_WIVL01000010.1.fna,1,1,36.29,11699.0,KEPT
NZ_PJLY01000030.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP056076.1.fna,1,1,54.42,122112.0,KEPT
NC_016637.1.fna,1,1,53.97,11991.0,KEPT
NZ_CP098785.1.fna,1,1,38.70,39781.0,KEPT
NZ_CP087861.1.fna,1,1,37.32,22693.0,KEPT
NZ_CP095200.1.fna,1,1,30.58,2191.0,KEPT
NZ_CP066894.1.fna,1,1,50.80,5567.0,KEPT
NZ_CP048356.1.fna,1,1,46.43,3825.0,KEPT
NZ_CP177689.1.fna,1,1,45.27,9611.0,KEPT
NZ_CP005849.1.fna,1,1,28.66,1019.0,KEPT
NZ_AP019539.1.fna,1,1,54.39,151109.0,KEPT
NZ_PDDQ01000080.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_AP031220.1.fna,1,1,36.41,55304.0,KEPT
NZ_NJBA01000189.1.fna,1,1,54.21,15365.0,KEPT
NZ_MOLX01000102.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP176879.1.fna,1,1,50.16,222006.0,KEPT
NZ_JAKZAU010000016.1.fna,1,1,50.84,93797.0,KEPT
NZ_CP168963.1.fna,1,1,50.63,106607.0,KEPT
NZ_JBDYHQ010000033.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP124090.1.fna,1,1,23.07,16928.0,KEPT
NZ_KY000054.1.fna,1,1,56.74,218289.0,KEPT
NZ_CP090530.1.fna,1,1,46.21,241424.0,KEPT
NZ_QWDG01000014.1.fna,1,1,51.12,4108.0,KEPT
NZ_CP119567.1.fna,1,1,59.80,900497.0,KEPT
NZ_CP127512.1.fna,1,1,52.91,94578.0,KEPT
NZ_CP073067.1.fna,1,1,41.57,28633.0,KEPT
NZ_SZVT01000195.1.fna,1,1,28.96,1067.0,KEPT
NZ_CP121361.1.fna,1,1,51.88,67031.0,KEPT
NZ_CP069575.1.fna,1,1,51.25,4271.0,KEPT
NZ_CP080005.1.fna,1,1,28.36,20708.0,KEPT
NZ_CP086849.1.fna,1,1,63.12,108624.0,KEPT
NZ_RRIZ01000086.1.fna,1,1,49.92,4950.0,KEPT
NZ_CP141099.1.fna,1,1,32.81,97011.0,KEPT
NZ_RRSI01000269.1.fna,1,1,49.55,5292.0,KEPT
NZ_JAZICN010000015.1.fna,1,1,33.43,66544.0,KEPT
NZ_RRJT01000190.1.fna,1,1,44.57,4943.0,KEPT
NZ_LOJQ01000116.1.fna,1,1,36.44,8254.0,KEPT
NZ_RRMG01000191.1.fna,1,1,30.56,1878.0,KEPT
NZ_CP023544.1.fna,1,1,31.58,55132.0,KEPT
NZ_CP178218.1.fna,1,1,59.78,27617.0,KEPT
NZ_JAUAMT010000055.1.fna,1,1,50.29,9057.0,KEPT
NZ_MN657046.1.fna,1,1,37.26,15641.0,KEPT
NZ_MJHA01000001.1.fna,1,1,34.98,8663.0,KEPT
NZ_JAUANS010000025.1.fna,1,1,41.14,34705.0,KEPT
NZ_CP038912.1.fna,1,1,40.73,33277.0,KEPT
NZ_CP138228.1.fna,1,1,52.89,38239.0,KEPT
NZ_LGVT01000104.1.fna,1,1,26.11,26198.0,KEPT
NZ_CP115666.1.fna,1,1,53.52,8187.0,KEPT
NZ_OY754385.1.fna,1,1,52.70,96900.0,KEPT
NZ_CP070074.1.fna,1,1,45.75,115209.0,KEPT
NZ_CP081783.1.fna,1,1,48.39,303840.0,KEPT
NZ_CP179586.1.fna,1,1,29.27,30342.0,KEPT
NZ_CP034591.1.fna,1,1,46.62,45650.0,KEPT
NZ_SIPY01000002.1.fna,1,1,60.93,407681.0,KEPT
NZ_OZ061577.1.fna,1,1,38.88,24389.0,KEPT
NZ_CP141784.1.fna,1,1,52.77,54881.0,KEPT
NZ_LIYQ01000062.1.fna,1,1,44.49,27664.0,KEPT
NZ_CP075394.1.fna,1,1,31.81,28704.0,KEPT
NZ_PP556492.1.fna,1,1,34.47,69079.0,KEPT
NZ_CP174250.1.fna,1,1,50.32,195340.0,KEPT
NZ_JBDYET010000040.1.fna,1,1,63.48,21025.0,KEPT
NZ_CP124496.1.fna,1,1,50.62,88152.0,KEPT
NZ_CP113425.1.fna,1,1,42.00,39534.0,KEPT
NZ_CP041571.1.fna,1,1,42.08,59937.0,KEPT
NZ_CP124422.1.fna,1,1,47.51,5167.0,KEPT
NZ_CP084348.1.fna,1,1,34.57,22050.0,KEPT
NZ_CP092798.1.fna,1,1,55.58,11970.0,KEPT
NZ_NBOR01000062.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_018972.1.fna,1,1,27.17,27268.0,KEPT
NZ_CP014520.1.fna,1,1,29.04,24943.0,KEPT
NZ_CP015844.2.fna,1,1,48.04,95598.0,KEPT
NZ_CP169975.1.fna,1,1,29.71,42100.0,KEPT
NZ_KY399972.1.fna,1,1,53.80,88213.0,KEPT
NZ_LQWX02000178.1.fna,1,1,46.89,44233.0,KEPT
NZ_CP061614.1.fna,1,1,36.21,135195.0,KEPT
NZ_PP589823.1.fna,1,1,34.79,8279.0,KEPT
NZ_MT732183.1.fna,1,1,57.10,435868.0,KEPT
NZ_JBDFRC010000035.1.fna,1,1,51.53,7106.0,KEPT
NZ_CP159128.1.fna,1,1,51.66,135161.0,KEPT
NZ_CP122302.1.fna,1,1,51.77,64327.0,KEPT
NZ_CP123069.1.fna,1,1,28.36,20721.0,KEPT
NZ_AP024771.1.fna,1,1,53.68,13841.0,KEPT
NZ_CP091493.1.fna,1,1,47.69,362923.0,KEPT
NZ_CP024334.2.fna,1,1,27.27,72372.0,KEPT
NZ_RRMH01000076.1.fna,1,1,45.59,7140.0,KEPT
NZ_JBDYEL010000060.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_NBOH01000053.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP124700.1.fna,1,1,51.82,93119.0,KEPT
NZ_MJDM01000046.1.fna,1,1,53.19,30202.0,KEPT
NZ_JBDYHQ010000042.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP088989.1.fna,1,1,52.25,121561.0,KEPT
NZ_CP016918.1.fna,1,1,39.01,47892.0,KEPT
NZ_CP152889.1.fna,1,1,49.36,5263.0,KEPT
NZ_CP038854.1.fna,1,1,54.04,559692.0,KEPT
NZ_CP122354.1.fna,1,1,51.36,65940.0,KEPT
NZ_JALAYX010000005.1.fna,1,1,62.82,312768.0,KEPT
NZ_CP097421.1.fna,1,1,52.70,96910.0,KEPT
NZ_CP074884.1.fna,1,1,50.25,6674.0,KEPT
NZ_MT550691.1.fna,1,1,53.79,77551.0,KEPT
NZ_CP030726.1.fna,1,1,52.12,176719.0,KEPT
NZ_CP091972.1.fna,1,1,35.35,39154.0,KEPT
NZ_MT230177.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JAIEUG010000004.1.fna,1,1,49.25,53097.0,KEPT
NZ_CP048633.1.fna,1,1,58.05,124646.0,KEPT
NZ_LLAL01000070.1.fna,1,1,34.04,2535.0,KEPT
NZ_CP063799.1.fna,1,1,42.94,29597.0,KEPT
NZ_CP177433.1.fna,1,1,44.73,69661.0,KEPT
NZ_JAEKFX010000016.1.fna,1,1,30.85,2415.0,KEPT
NC_019981.1.fna,1,1,39.20,6074.0,KEPT
NZ_OP484954.1.fna,1,1,60.42,80512.0,KEPT
NZ_OZ040269.1.fna,1,1,41.31,34465.0,KEPT
NZ_CP014828.1.fna,1,1,30.80,2805.0,KEPT
NZ_OZ061579.1.fna,1,1,36.56,8796.0,KEPT
NZ_CP009437.1.fna,1,1,28.43,3936.0,KEPT
NZ_RRSM01000099.1.fna,1,1,49.74,11481.0,KEPT
NZ_CP082295.1.fna,1,1,52.57,143561.0,KEPT
NZ_JBDYDQ010000023.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_QXXP01000118.1.fna,1,1,56.14,14561.0,KEPT
NZ_CP182326.1.fna,1,1,32.09,273919.0,KEPT
NZ_CP007126.1.fna,1,1,38.48,8755.0,KEPT
NZ_CP029007.1.fna,1,1,40.09,149504.0,KEPT
NZ_CP023246.1.fna,1,1,32.13,546185.0,KEPT
NZ_PGEH01000439.1.fna,1,1,38.06,1503.0,KEPT
NZ_CP058650.1.fna,1,1,32.63,78623.0,KEPT
NZ_LYVD01000028.1.fna,1,1,32.30,28725.0,KEPT
NZ_CP062323.1.fna,1,1,28.36,20691.0,KEPT
NZ_RRDJ01000168.1.fna,1,1,57.19,1002.0,KEPT
NZ_CP039956.1.fna,1,1,51.22,63589.0,KEPT
NZ_MN423362.1.fna,1,1,46.76,313802.0,KEPT
NC_021666.1.fna,1,1,53.86,14709.0,KEPT
NZ_CP088129.1.fna,1,1,51.81,186040.0,KEPT
NZ_CP045601.1.fna,1,1,32.22,3001.0,KEPT
NZ_MZ156804.1.fna,1,1,53.19,112413.0,KEPT
NZ_CP093195.1.fna,1,1,30.82,8468.0,KEPT
NZ_CP064573.1.fna,1,1,28.55,13569.0,KEPT
NZ_PVLZ01000050.1.fna,1,1,51.97,36388.0,KEPT
NZ_LR135247.1.fna,1,1,35.49,51931.0,KEPT
NZ_CP122392.1.fna,1,1,56.44,8801.0,KEPT
NZ_CP154493.1.fna,1,1,53.64,76018.0,KEPT
NZ_CP036103.1.fna,1,1,34.19,405965.0,KEPT
NZ_FLKN01000015.1.fna,1,1,43.63,1483.0,KEPT
NZ_AKVW01000003.1.fna,1,1,69.60,124310.0,KEPT
NZ_PSNT01000039.1.fna,1,1,43.79,29697.0,KEPT
NG_055504.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP018111.1.fna,1,1,51.35,67946.0,KEPT
NZ_CP155826.1.fna,1,1,65.13,60369.0,KEPT
NZ_CP173420.1.fna,1,1,37.59,24506.0,KEPT
NZ_LXQR01000020.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP102501.1.fna,1,1,48.93,212154.0,KEPT
NZ_CP064006.1.fna,1,1,46.09,263699.0,KEPT
NZ_CP084049.1.fna,1,1,55.01,3632.0,KEPT
NZ_CP064394.1.fna,1,1,59.99,29640.0,KEPT
NZ_JBDYJQ010000147.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP014622.1.fna,1,1,49.31,97041.0,KEPT
NZ_CP173369.1.fna,1,1,51.04,45222.0,KEPT
NZ_RREU01000239.1.fna,1,1,51.36,6787.0,KEPT
NZ_JAYERQ010000075.1.fna,1,1,56.70,1857.0,KEPT
NZ_CP013265.1.fna,1,1,62.72,229716.0,KEPT
NZ_CP134002.1.fna,1,1,52.13,80202.0,KEPT
NZ_MZ127849.1.fna,1,1,36.61,63046.0,KEPT
NZ_CP004312.1.fna,1,1,32.91,12222.0,KEPT
NZ_MN657056.1.fna,1,1,39.52,2366.0,KEPT
NZ_RRGE01000182.1.fna,1,1,47.81,2288.0,KEPT
NZ_RRID01000133.1.fna,1,1,48.14,13325.0,KEPT
NZ_LLAY01000048.1.fna,1,1,28.31,2123.0,KEPT
NZ_CP183104.1.fna,1,1,51.82,67094.0,KEPT
NZ_CP025922.1.fna,1,1,51.91,83017.0,KEPT
NZ_CP041283.1.fna,1,1,49.98,4072.0,KEPT
NZ_CP116319.1.fna,1,1,32.19,69004.0,KEPT
NZ_RRCW01000235.1.fna,1,1,56.96,2974.0,KEPT
NZ_BLKX01000002.1.fna,1,1,65.05,321686.0,KEPT
NZ_RRPQ01000126.1.fna,1,1,45.97,6480.0,KEPT
NZ_CP029153.1.fna,1,1,28.53,48594.0,KEPT
NZ_CP018248.1.fna,1,1,47.67,91353.0,KEPT
NZ_PGEG01000568.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_MUMW01000118.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_015171.1.fna,1,1,36.09,4957.0,KEPT
NZ_CP086545.1.fna,1,1,46.37,51479.0,KEPT
NZ_CP044180.1.fna,1,1,49.97,106569.0,KEPT
NZ_CP082792.1.fna,1,1,49.29,106931.0,KEPT
NZ_JBDYIB010000141.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP130904.1.fna,1,1,48.27,5546.0,KEPT
NZ_CP068178.1.fna,1,1,39.36,5483.0,KEPT
NZ_KT223769.1.fna,1,1,31.59,7547.0,KEPT
NZ_CP070189.1.fna,1,1,51.36,2422.0,KEPT
NZ_CP172730.1.fna,1,1,54.80,4580.0,KEPT
NZ_JBDYGC010000057.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NC_017648.1.fna,1,1,47.49,5163.0,KEPT
NZ_CP021545.1.fna,1,1,53.62,125536.0,KEPT
NZ_CP124056.1.fna,1,1,23.95,34803.0,KEPT
NZ_CP068938.1.fna,1,1,46.37,51479.0,KEPT
NZ_CP013718.1.fna,1,1,34.68,7313.0,KEPT
NZ_OX442405.1.fna,1,1,49.63,93619.0,KEPT
NZ_CP032750.1.fna,1,1,37.93,13768.0,KEPT
NZ_CP018667.1.fna,1,1,49.46,5566.0,KEPT
NZ_CP128392.1.fna,1,1,41.18,37718.0,KEPT
NZ_CP023809.1.fna,1,1,35.31,202553.0,KEPT
NZ_CP092196.1.fna,1,1,60.46,522981.0,KEPT
NZ_CP069490.1.fna,1,1,50.83,11357.0,KEPT
NZ_CP040185.1.fna,1,1,53.91,120082.0,KEPT
NZ_CP041427.1.fna,1,1,47.71,67518.0,KEPT
NZ_NBOP01000084.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JBDYID010000089.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP031530.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP115047.1.fna,1,1,29.11,46979.0,KEPT
NC_013793.1.fna,1,1,35.45,105029.0,KEPT
NZ_KP899803.1.fna,1,1,50.74,311280.0,KEPT
NZ_CP076489.1.fna,1,1,33.88,119713.0,KEPT
NZ_RRHF01000137.1.fna,1,1,51.61,5602.0,KEPT
NZ_LC477293.1.fna,1,1,42.10,62194.0,KEPT
NZ_CP010356.1.fna,1,1,36.91,13940.0,KEPT
NZ_OY724141.1.fna,1,1,37.00,7033.0,KEPT
NG_088405.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP116108.1.fna,1,1,49.34,194772.0,KEPT
NZ_CP044282.1.fna,1,1,37.74,2056.0,KEPT
NZ_JAQIZF010000147.1.fna,1,1,51.94,4987.0,KEPT
NZ_CP124075.1.fna,1,1,27.39,52425.0,KEPT
NZ_AP014829.1.fna,1,1,29.69,10930.0,KEPT
NZ_RRIU01000136.1.fna,1,1,55.59,1493.0,KEPT
NZ_CP007489.1.fna,1,1,53.13,93965.0,KEPT
NZ_JASISI010000006.1.fna,1,1,50.46,3688.0,KEPT
NZ_CP047896.1.fna,1,1,61.26,135864.0,KEPT
NZ_JACEFM010000026.1.fna,1,1,47.42,15770.0,KEPT
NZ_PP556515.1.fna,1,1,31.74,8337.0,KEPT
NZ_CP016631.1.fna,1,1,34.26,9348.0,KEPT
NZ_CP020848.1.fna,1,1,47.30,347748.0,KEPT
NZ_JAMRYU010000181.1.fna,1,1,25.79,1745.0,KEPT
NZ_CP024861.1.fna,1,1,41.31,33548.0,KEPT
NZ_OZ061359.1.fna,1,1,41.31,33433.0,KEPT
NZ_RRKR01000115.1.fna,1,1,51.59,5602.0,KEPT
NZ_CP058736.1.fna,1,1,39.08,36951.0,KEPT
NZ_CP070126.1.fna,1,1,48.57,6648.0,KEPT
NZ_CP026654.1.fna,1,1,70.66,76609.0,KEPT
NZ_MN583270.1.fna,1,1,57.07,232884.0,KEPT
NZ_PP589904.1.fna,1,1,32.79,9381.0,KEPT
NZ_JAQFKI010000162.1.fna,1,1,48.83,3037.0,KEPT
NZ_CP083606.1.fna,1,1,30.30,28227.0,KEPT
NZ_CP132039.1.fna,1,1,30.11,29106.0,KEPT
NZ_CP177012.1.fna,1,1,47.74,294715.0,KEPT
NC_010904.1.fna,1,1,41.08,4715.0,KEPT
NZ_MT230255.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP143325.1.fna,1,1,26.42,48021.0,KEPT
NZ_CP050945.1.fna,1,1,39.23,212888.0,KEPT
NZ_CP093924.1.fna,1,1,49.86,8335.0,KEPT
NZ_CP137189.1.fna,1,1,50.56,61158.0,KEPT
NZ_CP166924.2.fna,1,1,62.04,68455.0,KEPT
NZ_AEYE02000035.1.fna,1,1,58.90,607513.0,KEPT
NZ_PQ066889.1.fna,1,1,51.84,69998.0,KEPT
NZ_MBOA01000046.1.fna,1,1,48.13,46113.0,KEPT
NZ_LXQQ01000023.1.fna,1,1,36.53,2937.0,KEPT
NZ_CP005781.1.fna,1,1,31.67,4963.0,KEPT
NZ_CP115304.1.fna,1,1,31.90,229626.0,KEPT
NZ_MUMU01000054.1.fna,1,1,61.56,4420.0,KEPT
NZ_PDDQ01000169.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JADAJX010000221.1.fna,1,1,35.51,2202.0,KEPT
NZ_PHSM01000068.1.fna,1,1,39.04,1022.0,KEPT
NZ_AP014650.1.fna,1,1,39.53,189354.0,KEPT
NZ_MCDP01000035.1.fna,1,1,41.36,20896.0,KEPT
NZ_PP589891.1.fna,1,1,33.59,42719.0,KEPT
NZ_CP021947.1.fna,1,1,52.29,54064.0,KEPT
NZ_MK878894.1.fna,1,1,51.98,59724.0,KEPT
NZ_CP091228.1.fna,1,1,34.87,101904.0,KEPT
NZ_CP025129.1.fna,1,1,47.69,2168.0,KEPT
NZ_CP065115.1.fna,1,1,46.49,6115.0,KEPT
NZ_CP043952.1.fna,1,1,49.20,189994.0,KEPT
NZ_NOWT01000089.1.fna,1,1,63.90,2072.0,KEPT
NZ_NBOP01000116.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP005774.1.fna,1,1,29.13,7676.0,KEPT
NZ_CP039725.1.fna,1,1,32.41,128076.0,KEPT
NZ_PDDQ01000207.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_JASKNE010000008.1.fna,1,1,36.88,11067.0,KEPT
NZ_CP119128.1.fna,1,1,62.92,449985.0,KEPT
NZ_KY264168.1.fna,1,1,36.06,35338.0,KEPT
NZ_KX785326.1.fna,1,1,38.59,3864.0,KEPT
NZ_CP077222.1.fna,1,1,55.36,113265.0,KEPT
NZ_CP024407.2.fna,1,1,25.40,11926.0,KEPT
NZ_CP101735.1.fna,1,1,46.30,111215.0,KEPT
NZ_CP097040.1.fna,1,1,34.86,39237.0,KEPT
NZ_CP028795.2.fna,1,1,51.14,5596.0,KEPT
NZ_CP087853.1.fna,1,1,38.27,32550.0,KEPT
NZ_CP044212.1.fna,1,1,68.82,165393.0,KEPT
NZ_CP169131.1.fna,1,1,46.37,51479.0,KEPT
NZ_RREV01000078.1.fna,1,1,47.52,3777.0,KEPT
NC_023281.1.fna,1,1,39.68,2200.0,KEPT
NZ_CP100154.1.fna,1,1,62.77,141000.0,KEPT
NC_017396.1.fna,1,1,29.28,30019.0,KEPT
NZ_CP148004.1.fna,1,1,53.91,190640.0,KEPT
NZ_CP115038.1.fna,1,1,51.89,55797.0,KEPT
NZ_LKWV01000016.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_CP173489.1.fna,1,1,41.37,32100.0,KEPT
NZ_NTGK01000136.1.fna,1,1,46.38,2033.0,KEPT
NZ_LR890387.1.fna,1,1,51.46,1916.0,KEPT
NZ_CP122348.1.fna,1,1,44.01,5010.0,KEPT
NZ_CP135247.1.fna,1,1,49.50,111242.0,KEPT
NZ_CP168761.1.fna,1,1,29.28,42265.0,KEPT
NZ_SZZX01000012.1.fna,1,1,24.99,13537.0,KEPT
NZ_CP023868.1.fna,1,1,49.65,2012.0,KEPT
NZ_PP854076.1.fna,1,1,51.10,127621.0,KEPT
NZ_KX756454.1.fna,1,1,38.94,2966.0,KEPT
NZ_CP100424.1.fna,1,1,52.53,198507.0,KEPT
NZ_CP017700.1.fna,1,1,37.77,30622.0,KEPT
NZ_PDDQ01000061.1.fna,1,1,48.37,8365.0,KEPT
NZ_KU886034.1.fna,1,1,50.55,51599.0,KEPT
NZ_CP043347.1.fna,1,1,51.14,5596.0,KEPT
NZ_CP070911.1.fna,1,1,52.04,2137.0,KEPT
NZ_KX032519.1.fna,1,1,42.63,61177.0,KEPT
NZ_CP149993.1.fna,1,1,38.60,32557.0,KEPT
NZ_CP161075.1.fna,1,1,26.06,37880.0,KEPT
NZ_LHYR01000027.1.fna,1,1,26.33,28386.0,KEPT
NZ_CP109099.1.fna,1,1,71.36,31674.0,KEPT
NZ_MT810366.1.fna,1,1,54.56,131621.0,KEPT
NZ_CP039580.1.fna,1,1,53.29,125502.0,KEPT
NZ_CP109573.1.fna,1,1,69.95,56751.0,KEPT
NZ_RRIK01000143.1.fna,1,1,55.72,1337.0,KEPT
NZ_CP013471.1.fna,1,1,51.94,24736.0,KEPT
NZ_JAVTLK010000060.1.fna,1,1,48.89,4291.0,KEPT
NZ_CP100919.1.fna,1,1,50.04,227539.0,KEPT
NZ_MBOB01000054.1.fna,1,1,46.71,27932.0,KEPT
NZ_JAQFLL010000235.1.fna,1,1,55.41,1599.0,KEPT
NZ_KX434885.1.fna,1,1,53.63,2799.0,KEPT
NZ_CP015297.1.fna,1,1,36.24,7502.0,KEPT
NZ_CP161168.1.fna,1,1,33.06,25270.0,KEPT
NZ_CP021253.1.fna,1,1,51.89,25501.0,KEPT
NZ_CP075991.1.fna,1,1,27.30,50987.0,KEPT
NZ_JANPYJ010000003.1.fna,1,1,57.35,589645.0,KEPT
NZ_CP074472.1.fna,1,0,0.00,0.0,DELETED (empty or error)
NZ_RRIM01000235.1.fna,1,1,49.02,5143.0,KEPT
NZ_CP179620.1.fna,1,1,24.47,27361.0,KEPT
NG_203374.1.fna,1,1,36.70,1049.0,KEPT
